timestamp,price,action,confidence,prob_hold,prob_buy,prob_sell,portfolio_value,cash_ratio,position_ratio,total_return,regime,regime_confidence,returns_1d,returns_5d,returns_20d,is_bad_decision,failure_pattern,cost_of_mistake,rsi_14,macd,macd_signal,atr_14,sma_20,sma_50,volume_ratio,volatility,notes
2020-03-22,5830.2548828125,HOLD,0.3703463,0.3703463,0.3296598,0.2999939,100000.0,1.0,0.0,0.0,bear,0.0,10.052048673231173,10.96939104526311,17.646366165447922,False,success,0.0,31.6880244753186,-863.8899002425251,-900.4421828850517,829.05224609375,6875.911596679687,8496.968486328125,0.9219597554864183,-0.05736583896317804,
2020-03-23,6416.31494140625,HOLD,0.3577502,0.3577502,0.32949454,0.31275526,100000.0,1.0,0.0,0.0,bear,0.0,4.963733427047878,-2.713724237978854,8.646347015926882,False,success,0.0,38.61736969183971,-779.5421836488131,-876.2621830378041,841.2833077566964,6757.338037109375,8438.40748046875,1.0639076495778066,0.10052048673231173,
2020-03-24,6734.8037109375,HOLD,0.3632526,0.3632526,0.30326226,0.33348516,100000.0,1.0,0.0,0.0,bear,0.0,-0.7979552925792555,-12.06806875258376,1.63677950316099,False,success,0.0,41.517708395757175,-679.1676071680695,-836.8432678638572,845.2671944754464,6656.31591796875,8387.233125,1.086740833553184,0.04963733427047878,
2020-03-25,6681.06298828125,HOLD,0.36908564,0.36908564,0.32927996,0.3016344,100000.0,1.0,0.0,0.0,bear,0.0,0.5295181540467819,-3.760197918308783,2.415255572006836,False,success,0.0,41.18369874087227,-597.0737646424222,-788.8893672195702,848.6659807477679,6536.430932617188,8337.235126953125,0.9993845997554484,-0.007979552925792555,
2020-03-26,6716.4404296875,HOLD,0.369383,0.369383,0.33483595,0.29578105,100000.0,1.0,0.0,0.0,bear,0.0,-3.672214358569481,-4.136058397981279,-1.1066958336695687,False,success,0.0,71.43202615272429,-523.1288355469878,-735.7372608850537,639.7901785714286,6416.125659179687,8279.295458984376,0.7965276590261804,0.005295181540467819,
2020-03-27,6469.79833984375,SELL,0.3482615,0.34073585,0.31100258,0.3482615,100000.0,1.0,0.0,0.0,bear,0.0,-3.5179534234601295,2.117191605496904,10.000402259688146,False,success,0.0,62.1582019796967,-478.90834458457357,-684.3714776249578,539.5045340401786,6294.11787109375,8214.095390625,0.7814074720347831,-0.03672214358569481,
2020-03-28,6242.19384765625,HOLD,0.39003858,0.39003858,0.28942654,0.3205349,100000.0,1.0,0.0,0.0,bear,0.0,-5.128819878390301,8.833924058118537,13.680938841348178,False,success,0.0,64.50803664109431,-456.96149953684653,-638.8894820073356,528.9190499441964,6200.821752929687,8143.020400390625,0.7927334257437649,-0.035179534234601295,
2020-03-29,5922.04296875,HOLD,0.38694263,0.38694263,0.30208114,0.31097624,100000.0,1.0,0.0,0.0,bear,0.0,8.574723804008189,13.700411202056939,22.553400530196033,False,success,0.0,57.12244882149166,-460.09824091320843,-603.1312337885101,504.84901646205356,6100.741674804687,8064.158876953125,0.6586571943967426,-0.051288198783903005,
2020-03-30,6429.841796875,HOLD,0.38910607,0.38910607,0.2585513,0.35234264,100000.0,1.0,0.0,0.0,bear,0.0,0.13690436954885143,6.807096670523394,11.813401197237372,False,success,0.0,68.38760245198397,-416.8043483985257,-565.8658567105133,490.34933035714283,6026.747290039062,7990.422236328125,0.8664061330744282,0.08574723804008189,
2020-03-31,6438.64453125,HOLD,0.3511174,0.3511174,0.30711615,0.34176645,100000.0,1.0,0.0,0.0,bear,0.0,2.6112924097839496,5.474519700077596,6.885206392310095,False,success,0.0,66.63333199869679,-377.4325125078367,-528.179187869978,471.84315708705356,5953.1080078125,7922.062900390625,0.7709446426446377,0.0013690436954885143,
2020-04-01,6606.7763671875,HOLD,0.37662768,0.37662768,0.29109183,0.33228046,100000.0,1.0,0.0,0.0,bear,0.0,2.828128789998541,10.06549708743345,4.140398581652738,False,success,0.0,67.9965789009276,-328.8721810941024,-488.31778651480295,482.393310546875,6034.907421875,7850.033701171875,0.9641653931900419,0.026112924097839496,
2020-04-02,6793.62451171875,SELL,0.371929,0.3681945,0.25987652,0.371929,100000.0,1.0,0.0,0.0,bear,0.0,-0.8866740365705117,5.6345480737447495,4.763039335693797,False,success,0.0,59.922270800514575,-272.173241179491,-445.08887744774063,439.5048828125,6096.403295898437,7779.38509765625,1.1761917424945543,0.028281287899985408,
2020-04-03,6733.38720703125,HOLD,0.41829845,0.41829845,0.25860018,0.32310137,100000.0,1.0,0.0,0.0,bear,0.0,1.992164308903499,8.92138543813379,10.341561845969727,False,success,0.0,58.655091962017096,-229.45456052426016,-401.96201406304453,393.17665318080356,6173.054345703125,7709.765244140625,0.9585426683616507,-0.008866740365705117,
2020-04-04,6867.52734375,HOLD,0.38255936,0.38255936,0.2640259,0.3534147,100000.0,1.0,0.0,0.0,bear,0.0,-1.1124520572645125,6.327779853898008,9.950794528370889,False,success,0.0,60.63409221427534,-182.67000425528568,-358.1036121014928,374.40213448660717,6246.814965820313,7640.873466796875,0.8169530716099533,0.01992164308903499,
2020-04-05,6791.12939453125,HOLD,0.37876365,0.37876365,0.29351348,0.32772288,100000.0,1.0,0.0,0.0,bear,0.0,7.0776424294876294,1.0950132917675548,11.467998846438654,False,success,0.0,66.39481809806644,-150.0281512271822,-316.4885199266307,348.080810546875,6335.647436523437,7578.90755859375,0.7409318506223825,-0.011124520572645125,
2020-04-06,7271.78125,HOLD,0.37964383,0.37964383,0.2894845,0.33087167,100000.0,1.0,0.0,0.0,bear,0.0,-1.3114627068677276,-5.675339067542772,5.611911627567179,False,success,0.0,65.14092595322859,-84.4017291737282,-270.0711617760502,335.93519810267856,6437.955029296875,7525.65451171875,1.165357906022779,0.0707764242948763,
2020-04-07,7176.41455078125,HOLD,0.38361832,0.38361832,0.29286063,0.32352105,100000.0,1.0,0.0,0.0,bear,0.0,2.197254365887824,-2.8610771082601127,8.62807630545943,False,success,0.0,58.486343598115326,-39.63077360885654,-223.98308414261146,329.74009486607144,6534.853833007813,7475.379951171875,1.090796157620332,-0.013114627068677276,
2020-04-08,7334.0986328125,HOLD,0.39565897,0.39565897,0.26291832,0.3414227,100000.0,1.0,0.0,0.0,bear,0.0,-0.43644459866604146,-6.668318216613667,6.448781024316941,False,success,0.0,62.06717652410906,8.47660579755393,-177.4911461545784,318.83530970982144,6591.99912109375,7419.222001953125,0.9416979677969409,0.02197254365887824,
2020-04-09,7302.08935546875,HOLD,0.40176418,0.40176418,0.29388306,0.30435276,100000.0,1.0,0.0,0.0,bear,0.0,-5.979058460566089,-6.2949328434264595,20.527668965679567,False,success,0.0,60.83545285872587,43.51752644697717,-133.28941163426728,320.1105259486607,6647.1646728515625,7372.5960546875,0.8948191501579671,-0.004364445986660415,
2020-04-10,6865.4931640625,HOLD,0.39088288,0.39088288,0.291335,0.31778207,100000.0,1.0,0.0,0.0,bear,0.0,-0.09336774645052337,-3.2537109198586434,26.116995589782178,False,success,0.0,56.840202462085635,35.6471267701354,-99.50210395338675,332.5537806919643,6681.186010742187,7317.73640625,1.1195712434339833,-0.05979058460566089,
